transaction_id,customer_id,transaction_amount,payment_method,device_type,location,merchant_category,is_international,account_age_days,fraud_flag,transaction_timestamp,transaction_frequency_24h,avg_transaction_amount_7d,unusual_amount_flag,multiple_transactions_short_time,velocity_flag,risk_score,fraud_risk
T0000783,C24853,158.33,"Credit Card",Desktop,India,Luxury,0,1066,0,"2025-09-24 19:56:00",0,NULL,0,0,0,0,Low
T0000784,C28162,40.38,"Debit Card",Tablet,India,Gaming,1,1924,1,"2025-12-11 19:56:00",0,NULL,0,0,0,0,Low
T0000785,C01907,6.99,"Apple Pay",Desktop,Australia,Gaming,0,1117,0,"2026-03-06 19:56:00",0,NULL,0,0,0,0,Low
T0000786,C27781,133.58,"Debit Card",Tablet,Germany,Gaming,1,137,1,"2025-11-19 19:56:00",0,NULL,0,0,0,0,Low
T0000787,C18437,166.81,PayPal,Desktop,UK,Fashion,1,840,0,"2025-08-19 19:56:00",0,NULL,0,0,0,0,Low
T0000788,C00052,67.88,"Debit Card",Desktop,Australia,Gaming,0,211,1,"2026-03-01 19:56:00",0,NULL,0,0,0,0,Low
T0000789,C13587,23.72,"Credit Card",Desktop,Canada,Luxury,0,1351,0,"2025-10-01 19:56:00",0,NULL,0,0,0,0,Low
T0000790,C06593,97.3,PayPal,Desktop,USA,Gaming,1,1978,0,"2025-05-12 19:56:00",0,NULL,0,0,0,0,Low
T0000791,C18023,51.05,"Google Pay",Mobile,Australia,Gaming,0,787,1,"2025-11-16 19:56:00",0,NULL,0,0,0,0,Low
T0000792,C00955,87.28,"Apple Pay",Desktop,Canada,Electronics,0,1825,0,"2026-01-31 19:56:00",0,NULL,0,0,0,0,Low
T0000793,C21157,128.32,"Google Pay",Mobile,Australia,Groceries,1,678,1,"2026-02-20 19:56:00",0,NULL,0,0,0,0,Low
T0000794,C15155,311.67,"Google Pay",Tablet,Canada,Gaming,0,1141,1,"2025-10-01 19:56:00",0,NULL,0,0,0,0,Low
T0000795,C00614,73.5,PayPal,Desktop,USA,Electronics,1,811,0,"2026-01-14 19:56:00",0,NULL,0,0,0,0,Low
T0000796,C11114,146,"Debit Card",Tablet,Germany,Gaming,0,82,1,"2025-10-20 19:56:00",0,NULL,0,0,0,0,Low
T0000797,C03829,147.16,"Apple Pay",Tablet,USA,Electronics,1,1092,1,"2025-11-24 19:56:00",0,NULL,0,0,0,0,Low
T0000798,C16288,109.26,"Google Pay",Desktop,Canada,Groceries,1,1187,1,"2025-12-30 19:56:00",0,NULL,0,0,0,0,Low
T0000799,C05735,71.54,"Credit Card",Mobile,UK,Travel,1,569,0,"2026-03-04 19:56:00",0,NULL,0,0,0,0,Low
T0000800,C29654,0.8,"Google Pay",Mobile,Canada,Groceries,0,423,0,"2025-08-17 19:56:00",0,NULL,0,0,0,0,Low
T0000801,C25413,136.77,"Credit Card",Mobile,Germany,Travel,0,1101,0,"2025-11-14 19:56:00",0,NULL,0,0,0,0,Low
T0000802,C12701,330.37,"Google Pay",Mobile,Canada,Electronics,0,1683,0,"2025-04-30 19:56:00",0,NULL,0,0,0,0,Low
T0000803,C10922,61.11,PayPal,Mobile,Germany,Luxury,0,851,0,"2025-09-03 19:56:00",0,NULL,0,0,0,0,Low
T0000804,C29234,1,PayPal,Mobile,UK,Travel,1,1540,1,"2026-01-13 19:56:00",0,NULL,0,0,0,0,Low
T0000805,C21992,10.57,"Google Pay",Mobile,UK,Gaming,1,1638,1,"2026-03-01 19:56:00",0,NULL,0,0,0,0,Low
T0000806,C16845,86.27,PayPal,Tablet,Canada,Fashion,0,1818,1,"2026-03-09 19:56:00",0,NULL,0,0,0,0,Low
T0000807,C23081,94.99,PayPal,Mobile,USA,Gaming,0,1526,1,"2025-12-06 19:56:00",0,NULL,0,0,0,0,Low
T0000808,C14538,11.5,"Credit Card",Mobile,India,Electronics,0,1080,0,"2026-04-05 19:56:00",0,NULL,0,0,0,0,Low
T0000809,C13975,3.59,"Google Pay",Tablet,Germany,Groceries,0,308,0,"2025-10-12 19:56:00",0,NULL,0,0,0,0,Low
T0000810,C10239,34.13,"Apple Pay",Tablet,Australia,Gaming,0,972,0,"2025-11-11 19:56:00",0,NULL,0,0,0,0,Low
T0000811,C04319,29.1,"Apple Pay",Mobile,India,Travel,1,1639,1,"2026-03-14 19:56:00",0,NULL,0,0,0,0,Low
T0000812,C07593,363.12,"Apple Pay",Tablet,Canada,Fashion,0,1197,1,"2026-01-06 19:56:00",0,NULL,0,0,0,0,Low
T0000813,C22925,323.85,"Credit Card",Desktop,India,Electronics,1,879,1,"2025-05-25 19:56:00",0,NULL,0,0,0,0,Low
T0000814,C15576,162.99,PayPal,Desktop,India,Groceries,1,503,0,"2026-03-04 19:56:00",0,NULL,0,0,0,0,Low
T0000815,C19807,55.66,"Credit Card",Tablet,USA,Groceries,0,1890,0,"2025-07-10 19:56:00",0,NULL,0,0,0,0,Low
T0000816,C18224,48.71,"Apple Pay",Desktop,Germany,Gaming,0,658,1,"2025-06-02 19:56:00",0,251.78,0,0,0,0,Low
T0000817,C13548,4.28,"Apple Pay",Tablet,UK,Electronics,0,1603,1,"2025-12-29 19:56:00",0,NULL,0,0,0,0,Low
T0000818,C11165,34.26,"Google Pay",Desktop,Germany,Luxury,1,1659,1,"2026-01-14 19:56:00",0,NULL,0,0,0,0,Low
T0000819,C07739,125.75,"Credit Card",Tablet,Australia,Gaming,0,1899,0,"2026-02-01 19:56:00",0,NULL,0,0,0,0,Low
T0000820,C19533,83.2,"Debit Card",Tablet,USA,Groceries,1,781,1,"2025-09-05 19:56:00",0,NULL,0,0,0,0,Low
T0000821,C13298,107.06,PayPal,Tablet,Germany,Travel,0,997,1,"2026-03-26 19:56:00",0,NULL,0,0,0,0,Low
T0000822,C21136,13.36,"Credit Card",Mobile,UK,Fashion,0,130,0,"2025-05-27 19:56:00",0,NULL,0,0,0,0,Low
T0000823,C21656,36.17,"Google Pay",Tablet,Canada,Gaming,1,654,1,"2026-02-13 19:56:00",0,NULL,0,0,0,0,Low
T0000824,C14653,185.31,"Google Pay",Tablet,Canada,Luxury,0,630,1,"2026-01-20 19:56:00",0,NULL,0,0,0,0,Low
T0000825,C09980,210.18,"Google Pay",Mobile,Germany,Travel,1,1162,1,"2025-09-20 19:56:00",0,NULL,0,0,0,0,Low
T0000826,C27776,44.49,"Google Pay",Mobile,Canada,Groceries,1,1568,1,"2026-02-24 19:56:00",0,NULL,0,0,0,0,Low
T0000827,C03595,35.31,"Apple Pay",Mobile,India,Travel,0,1889,1,"2025-12-07 19:56:00",0,NULL,0,0,0,0,Low
T0000828,C12504,186.87,"Debit Card",Tablet,UK,Fashion,0,1581,1,"2025-09-20 19:56:00",0,NULL,0,0,0,0,Low
T0000829,C18201,120.03,"Debit Card",Desktop,UK,Fashion,1,890,0,"2025-10-16 19:56:00",0,NULL,0,0,0,0,Low
T0000830,C00381,12.99,"Debit Card",Mobile,Australia,Electronics,0,556,1,"2026-03-25 19:56:00",0,NULL,0,0,0,0,Low
T0000831,C04497,51.49,"Google Pay",Desktop,Australia,Fashion,1,96,1,"2025-06-06 19:56:00",0,NULL,0,0,0,0,Low
T0000832,C14890,218.35,PayPal,Tablet,India,Fashion,1,904,1,"2025-08-13 19:56:00",0,NULL,0,0,0,0,Low
T0000833,C06089,113.16,"Google Pay",Tablet,India,Groceries,0,681,0,"2025-09-25 19:56:00",0,NULL,0,0,0,0,Low
T0000834,C13463,142.08,"Credit Card",Mobile,USA,Gaming,1,459,1,"2025-07-25 19:56:00",0,NULL,0,0,0,0,Low
T0000835,C15779,91.09,"Credit Card",Mobile,Australia,Gaming,0,1447,0,"2025-05-12 19:56:00",0,7.75,1,0,0,1,Medium
T0000836,C29161,2.32,"Google Pay",Mobile,India,Gaming,0,983,0,"2025-06-22 19:56:00",0,NULL,0,0,0,0,Low
T0000837,C10240,15.54,"Apple Pay",Desktop,Germany,Travel,0,1746,0,"2025-06-21 19:56:00",0,NULL,0,0,0,0,Low
T0000838,C16799,28.57,PayPal,Desktop,Canada,Fashion,1,127,1,"2025-09-02 19:56:00",0,NULL,0,0,0,0,Low
T0000839,C01158,29.75,"Credit Card",Tablet,Germany,Luxury,1,1542,1,"2025-05-10 19:56:00",0,NULL,0,0,0,0,Low
T0000840,C15505,64.28,"Google Pay",Tablet,USA,Electronics,0,204,0,"2025-07-08 19:56:00",0,NULL,0,0,0,0,Low
T0000841,C09399,143.06,PayPal,Mobile,Germany,Groceries,0,1387,1,"2025-08-25 19:56:00",0,NULL,0,0,0,0,Low
T0000842,C04344,63.71,"Credit Card",Desktop,Canada,Gaming,1,1977,0,"2025-06-19 19:56:00",0,NULL,0,0,0,0,Low
T0000843,C05722,348.3,"Debit Card",Tablet,India,Groceries,0,934,1,"2025-07-02 19:56:00",0,NULL,0,0,0,0,Low
T0000844,C25642,69.38,PayPal,Desktop,UK,Electronics,0,1358,0,"2025-05-07 19:56:00",0,NULL,0,0,0,0,Low
T0000845,C04754,173.68,"Debit Card",Desktop,India,Luxury,0,1136,0,"2025-06-30 19:56:00",0,NULL,0,0,0,0,Low
T0000846,C14424,65.22,PayPal,Mobile,Germany,Electronics,0,1570,0,"2025-06-08 19:56:00",0,NULL,0,0,0,0,Low
T0000847,C01722,134.23,"Apple Pay",Desktop,India,Luxury,1,425,1,"2026-02-04 19:56:00",0,NULL,0,0,0,0,Low
T0000848,C24656,150.48,"Apple Pay",Desktop,Australia,Groceries,0,641,0,"2025-08-01 19:56:00",0,NULL,0,0,0,0,Low
T0000849,C04757,167.63,PayPal,Mobile,Canada,Gaming,1,508,1,"2025-08-02 19:56:00",0,NULL,0,0,0,0,Low
T0000850,C22377,16.35,"Apple Pay",Tablet,Australia,Gaming,0,348,0,"2026-04-09 19:56:00",0,NULL,0,0,0,0,Low
T0000851,C21367,206.18,PayPal,Desktop,Canada,Luxury,1,148,0,"2025-12-12 19:56:00",0,NULL,0,0,0,0,Low
T0000852,C19143,9.45,"Google Pay",Tablet,Australia,Fashion,1,444,1,"2025-10-12 19:56:00",0,NULL,0,0,0,0,Low
T0000853,C17038,39.57,"Credit Card",Desktop,Germany,Electronics,0,760,0,"2025-11-09 19:56:00",0,NULL,0,0,0,0,Low
T0000854,C00392,93.64,PayPal,Tablet,USA,Fashion,0,834,0,"2025-10-02 19:56:00",0,NULL,0,0,0,0,Low
T0000855,C23766,480.15,"Credit Card",Mobile,USA,Gaming,1,344,1,"2025-12-06 19:56:00",0,NULL,0,0,0,0,Low
T0000856,C21516,31.61,"Google Pay",Tablet,USA,Fashion,0,332,0,"2026-01-09 19:56:00",0,NULL,0,0,0,0,Low
T0000857,C12320,29.83,"Apple Pay",Mobile,Australia,Luxury,0,960,0,"2025-05-29 19:56:00",0,NULL,0,0,0,0,Low
T0000858,C02482,55.36,PayPal,Desktop,India,Fashion,1,1155,1,"2025-06-07 19:56:00",0,NULL,0,0,0,0,Low
T0000859,C25584,51.68,"Credit Card",Mobile,India,Groceries,1,1095,1,"2026-03-24 19:56:00",0,NULL,0,0,0,0,Low
T0000860,C26634,221.67,"Debit Card",Desktop,USA,Gaming,0,1515,1,"2025-12-16 19:56:00",0,NULL,0,0,0,0,Low
T0000861,C12866,177.84,"Credit Card",Mobile,UK,Travel,1,259,1,"2026-01-29 19:56:00",0,NULL,0,0,0,0,Low
T0000862,C23443,95.3,PayPal,Mobile,USA,Travel,0,1533,0,"2025-12-19 19:56:00",0,NULL,0,0,0,0,Low
T0000863,C00615,18.14,"Credit Card",Tablet,Australia,Luxury,0,1574,0,"2025-08-19 19:56:00",0,NULL,0,0,0,0,Low
T0000864,C12796,58.65,"Google Pay",Tablet,Canada,Electronics,0,1935,1,"2025-12-15 19:56:00",0,NULL,0,0,0,0,Low
T0000865,C16889,166.34,"Credit Card",Desktop,India,Gaming,1,1822,1,"2025-05-03 19:56:00",0,NULL,0,0,0,0,Low
T0000866,C07401,127.4,"Google Pay",Tablet,India,Gaming,1,1503,0,"2026-04-29 19:56:00",0,NULL,0,0,0,0,Low
T0000867,C11762,170.39,PayPal,Desktop,USA,Gaming,1,276,1,"2025-11-11 19:56:00",0,NULL,0,0,0,0,Low
T0000868,C27963,37.92,"Debit Card",Desktop,Canada,Gaming,0,1073,0,"2025-11-07 19:56:00",0,NULL,0,0,0,0,Low
T0000869,C01289,109.89,"Credit Card",Desktop,Australia,Luxury,0,659,0,"2025-10-16 19:56:00",0,NULL,0,0,0,0,Low
T0000870,C22572,84.88,"Debit Card",Mobile,Australia,Electronics,1,405,1,"2025-10-29 19:56:00",0,NULL,0,0,0,0,Low
T0000871,C06328,70.41,"Google Pay",Desktop,India,Luxury,0,393,0,"2026-04-18 19:56:00",0,NULL,0,0,0,0,Low
T0000872,C10084,95.65,"Credit Card",Mobile,USA,Travel,1,1255,1,"2025-08-18 19:56:00",0,NULL,0,0,0,0,Low
T0000873,C03873,30.59,"Google Pay",Tablet,Germany,Fashion,1,1950,1,"2026-01-12 19:56:00",0,NULL,0,0,0,0,Low
T0000874,C02361,142.35,"Apple Pay",Desktop,Australia,Gaming,0,1008,0,"2026-04-12 19:56:00",0,NULL,0,0,0,0,Low
T0000875,C01501,179.96,"Credit Card",Mobile,UK,Travel,0,1902,0,"2025-12-27 19:56:00",0,NULL,0,0,0,0,Low
T0000876,C20029,165.32,"Google Pay",Mobile,USA,Fashion,0,1710,0,"2026-02-02 19:56:00",0,NULL,0,0,0,0,Low
T0000877,C02068,36.06,PayPal,Desktop,Australia,Electronics,1,1624,1,"2026-01-17 19:56:00",0,NULL,0,0,0,0,Low
T0000878,C22417,97.79,"Google Pay",Desktop,UK,Fashion,0,65,0,"2025-07-10 19:56:00",0,NULL,0,0,0,0,Low
T0000879,C10994,26.94,"Debit Card",Desktop,UK,Luxury,0,464,0,"2026-03-29 19:56:00",0,NULL,0,0,0,0,Low
T0000880,C12122,667.4,"Debit Card",Desktop,UK,Electronics,0,1215,0,"2025-07-21 19:56:00",0,NULL,0,0,0,0,Low
T0000881,C25922,147.24,"Credit Card",Mobile,USA,Fashion,1,1685,1,"2025-06-11 19:56:00",0,NULL,0,0,0,0,Low
T0000882,C02921,47.46,"Debit Card",Desktop,Australia,Fashion,1,1484,1,"2025-05-04 19:56:00",0,NULL,0,0,0,0,Low
T0000883,C04689,725.3,"Debit Card",Tablet,India,Fashion,1,790,1,"2025-06-07 19:56:00",0,NULL,0,0,0,0,Low
T0000884,C20007,16.72,"Google Pay",Tablet,UK,Electronics,0,508,0,"2025-05-11 19:56:00",1,160.16,0,0,0,0,Low
T0000885,C20552,62.51,"Debit Card",Desktop,USA,Electronics,1,812,1,"2025-11-27 19:56:00",0,NULL,0,0,0,0,Low
T0000886,C17374,1.9,"Apple Pay",Tablet,Germany,Luxury,1,1001,0,"2026-03-13 19:56:00",0,NULL,0,0,0,0,Low
T0000887,C21605,44.35,"Apple Pay",Mobile,UK,Travel,1,1475,0,"2026-01-14 19:56:00",0,NULL,0,0,0,0,Low
T0000888,C05778,99.45,"Apple Pay",Mobile,Australia,Groceries,0,348,0,"2026-02-08 19:56:00",0,NULL,0,0,0,0,Low
T0000889,C10955,104.37,"Debit Card",Mobile,USA,Fashion,1,692,1,"2025-06-19 19:56:00",0,1.36,1,0,0,1,Medium
T0000890,C25740,135.29,"Debit Card",Tablet,USA,Luxury,1,1081,1,"2026-04-16 19:56:00",0,NULL,0,0,0,0,Low
T0000891,C14576,109.01,"Debit Card",Desktop,UK,Electronics,1,704,1,"2025-07-01 19:56:00",0,NULL,0,0,0,0,Low
T0000892,C10687,115.65,"Apple Pay",Mobile,Australia,Fashion,0,789,1,"2026-01-04 19:56:00",0,NULL,0,0,0,0,Low
T0000893,C02410,81.78,"Google Pay",Mobile,India,Travel,1,1711,0,"2025-09-01 19:56:00",0,NULL,0,0,0,0,Low
T0000894,C05835,107.92,PayPal,Mobile,India,Fashion,1,923,1,"2025-10-14 19:56:00",0,NULL,0,0,0,0,Low
T0000895,C11007,54.01,PayPal,Tablet,Germany,Fashion,0,286,0,"2026-02-24 19:56:00",0,161.79,0,0,0,0,Low
T0000896,C03641,119.84,"Debit Card",Desktop,UK,Groceries,1,1010,0,"2025-09-04 19:56:00",0,NULL,0,0,0,0,Low
T0000897,C19780,8.68,"Credit Card",Tablet,Germany,Travel,0,202,0,"2026-02-09 19:56:00",0,95.41,0,0,0,0,Low
T0000898,C28082,23.72,PayPal,Mobile,Germany,Electronics,1,952,1,"2025-08-06 19:56:00",0,NULL,0,0,0,0,Low
T0000899,C23922,72.38,"Google Pay",Mobile,Canada,Fashion,0,443,1,"2025-09-23 19:56:00",0,NULL,0,0,0,0,Low
T0000900,C29942,181.21,"Apple Pay",Desktop,USA,Luxury,0,1329,0,"2025-07-11 19:56:00",0,NULL,0,0,0,0,Low
T0000901,C25186,194.83,"Apple Pay",Desktop,Germany,Luxury,0,1217,1,"2025-08-15 19:56:00",0,NULL,0,0,0,0,Low
T0000902,C26913,368.29,"Google Pay",Desktop,UK,Electronics,1,954,1,"2026-03-11 19:56:00",0,NULL,0,0,0,0,Low
T0000903,C22714,38.92,"Credit Card",Mobile,Canada,Electronics,0,885,0,"2025-10-04 19:56:00",0,NULL,0,0,0,0,Low
T0000904,C15722,52.61,"Google Pay",Mobile,Australia,Electronics,1,305,1,"2025-05-23 19:56:00",0,NULL,0,0,0,0,Low
T0000905,C14905,31.49,PayPal,Tablet,India,Luxury,0,448,0,"2025-09-05 19:56:00",0,NULL,0,0,0,0,Low
T0000906,C15215,257.38,PayPal,Tablet,USA,Gaming,0,964,1,"2025-05-05 19:56:00",0,NULL,0,0,0,0,Low
T0000907,C01072,260.69,"Credit Card",Desktop,Australia,Gaming,1,940,0,"2025-11-30 19:56:00",0,NULL,0,0,0,0,Low
T0000908,C28864,26.86,"Credit Card",Tablet,Australia,Electronics,0,1297,0,"2025-11-10 19:56:00",0,NULL,0,0,0,0,Low
T0000909,C12549,339.17,PayPal,Tablet,USA,Fashion,1,389,1,"2025-10-25 19:56:00",0,NULL,0,0,0,0,Low
T0000910,C21240,8.32,"Debit Card",Tablet,Australia,Groceries,0,1097,0,"2025-07-18 19:56:00",0,NULL,0,0,0,0,Low
T0000911,C07820,266.96,"Debit Card",Tablet,India,Groceries,0,1131,1,"2025-07-28 19:56:00",0,NULL,0,0,0,0,Low
T0000912,C11558,8.84,PayPal,Desktop,USA,Groceries,1,285,1,"2025-12-15 19:56:00",0,NULL,0,0,0,0,Low
T0000913,C14825,6.82,"Apple Pay",Desktop,Australia,Gaming,0,792,0,"2025-08-25 19:56:00",0,NULL,0,0,0,0,Low
T0000914,C12064,19.12,"Debit Card",Mobile,India,Groceries,0,1841,0,"2025-05-21 19:56:00",0,NULL,0,0,0,0,Low
T0000915,C02522,14.58,"Apple Pay",Desktop,USA,Fashion,0,119,0,"2026-03-06 19:56:00",0,NULL,0,0,0,0,Low
T0000916,C28672,119.5,"Apple Pay",Desktop,India,Groceries,0,659,0,"2026-01-16 19:56:00",0,NULL,0,0,0,0,Low
T0000917,C13767,35.56,"Credit Card",Desktop,UK,Fashion,0,45,0,"2025-09-15 19:56:00",0,NULL,0,0,0,0,Low
T0000918,C27360,28.36,PayPal,Desktop,Germany,Travel,1,1993,1,"2025-08-07 19:56:00",0,NULL,0,0,0,0,Low
T0000919,C19444,9.55,PayPal,Desktop,Canada,Fashion,1,40,0,"2025-05-25 19:56:00",0,NULL,0,0,0,0,Low
T0000920,C25863,43.22,"Credit Card",Desktop,Canada,Fashion,0,201,1,"2025-12-18 19:56:00",0,NULL,0,0,0,0,Low
T0000921,C11572,104.3,PayPal,Mobile,Germany,Fashion,1,1973,0,"2025-12-06 19:56:00",0,NULL,0,0,0,0,Low
T0000922,C05747,38.37,PayPal,Mobile,UK,Gaming,0,1280,0,"2025-05-03 19:56:00",0,NULL,0,0,0,0,Low
T0000923,C04145,497.99,"Google Pay",Desktop,UK,Luxury,1,190,1,"2025-09-17 19:56:00",0,NULL,0,0,0,0,Low
T0000924,C01137,65.08,"Apple Pay",Desktop,UK,Gaming,1,697,1,"2025-05-25 19:56:00",0,NULL,0,0,0,0,Low
T0000925,C05328,95.09,"Debit Card",Mobile,USA,Travel,1,1304,1,"2025-07-31 19:56:00",0,NULL,0,0,0,0,Low
T0000926,C10493,5.52,PayPal,Tablet,Germany,Travel,0,1065,0,"2026-02-10 19:56:00",0,NULL,0,0,0,0,Low
T0000927,C29360,264.35,PayPal,Tablet,Australia,Luxury,0,1115,1,"2025-12-03 19:56:00",0,NULL,0,0,0,0,Low
T0000928,C03681,76.38,"Apple Pay",Mobile,Australia,Gaming,0,1071,0,"2025-08-28 19:56:00",0,NULL,0,0,0,0,Low
T0000929,C27554,218.59,"Credit Card",Desktop,USA,Gaming,1,921,1,"2026-01-08 19:56:00",0,NULL,0,0,0,0,Low
T0000930,C21015,47.74,"Credit Card",Desktop,UK,Gaming,0,886,0,"2026-01-21 19:56:00",0,NULL,0,0,0,0,Low
T0000931,C27835,363.01,"Apple Pay",Tablet,India,Groceries,0,1026,0,"2025-09-14 19:56:00",0,NULL,0,0,0,0,Low
T0000932,C19765,86.31,"Debit Card",Tablet,Canada,Luxury,0,1584,1,"2025-06-25 19:56:00",0,NULL,0,0,0,0,Low
T0000933,C27978,323.16,PayPal,Desktop,Canada,Groceries,1,62,1,"2025-09-24 19:56:00",0,NULL,0,0,0,0,Low
T0000934,C11514,39.19,"Apple Pay",Tablet,USA,Luxury,1,729,1,"2025-11-24 19:56:00",0,NULL,0,0,0,0,Low
T0000935,C13619,40.38,"Apple Pay",Mobile,Australia,Fashion,1,15,1,"2025-09-16 19:56:00",0,NULL,0,0,0,0,Low
T0000936,C27379,56.31,"Google Pay",Mobile,UK,Groceries,0,1109,0,"2025-07-04 19:56:00",0,NULL,0,0,0,0,Low
T0000937,C02167,97.64,PayPal,Mobile,USA,Travel,1,1378,1,"2025-07-02 19:56:00",0,NULL,0,0,0,0,Low
T0000938,C05731,3.07,"Debit Card",Tablet,Germany,Fashion,1,1520,1,"2025-07-20 19:56:00",0,NULL,0,0,0,0,Low
T0000939,C27273,106.68,PayPal,Tablet,India,Gaming,1,1659,1,"2025-10-17 19:56:00",0,NULL,0,0,0,0,Low
T0000940,C09959,6.6,PayPal,Mobile,USA,Luxury,1,490,0,"2025-08-21 19:56:00",0,NULL,0,0,0,0,Low
T0000941,C27337,96.98,"Apple Pay",Mobile,Australia,Luxury,1,1361,1,"2025-06-09 19:56:00",0,NULL,0,0,0,0,Low
T0000942,C21129,304.2,"Credit Card",Mobile,Canada,Gaming,0,1507,1,"2025-12-26 19:56:00",0,NULL,0,0,0,0,Low
T0000943,C24431,184.91,"Apple Pay",Tablet,India,Luxury,1,165,1,"2025-10-27 19:56:00",0,NULL,0,0,0,0,Low
T0000944,C26814,171.54,PayPal,Tablet,Australia,Fashion,1,1544,0,"2026-02-28 19:56:00",0,121.73,0,0,0,0,Low
T0000945,C19060,109.03,PayPal,Desktop,India,Fashion,0,1766,0,"2026-04-01 19:56:00",0,NULL,0,0,0,0,Low
T0000946,C01734,147.77,"Credit Card",Desktop,Australia,Groceries,1,615,1,"2025-12-12 19:56:00",0,NULL,0,0,0,0,Low
T0000947,C09558,27.45,"Credit Card",Tablet,UK,Gaming,0,637,0,"2025-08-02 19:56:00",0,NULL,0,0,0,0,Low
T0000948,C24663,133.05,PayPal,Desktop,Australia,Luxury,1,480,1,"2026-02-04 19:56:00",0,NULL,0,0,0,0,Low
T0000949,C22871,118.12,"Credit Card",Mobile,Germany,Fashion,1,658,1,"2025-05-13 19:56:00",0,NULL,0,0,0,0,Low
T0000950,C16980,219.3,"Debit Card",Desktop,India,Electronics,1,1131,1,"2025-12-07 19:56:00",0,NULL,0,0,0,0,Low
T0000951,C07140,29.13,"Credit Card",Mobile,Germany,Electronics,0,962,0,"2026-02-10 19:56:00",0,NULL,0,0,0,0,Low
T0000952,C26832,25.16,PayPal,Desktop,Canada,Fashion,0,116,0,"2026-02-22 19:56:00",0,NULL,0,0,0,0,Low
T0000953,C26773,194,"Credit Card",Mobile,Australia,Fashion,1,872,1,"2025-09-16 19:56:00",0,NULL,0,0,0,0,Low
T0000954,C04218,177.82,"Debit Card",Tablet,UK,Fashion,0,433,1,"2025-05-10 19:56:00",0,NULL,0,0,0,0,Low
T0000955,C04267,317.65,"Credit Card",Tablet,USA,Travel,1,502,1,"2026-03-21 19:56:00",0,NULL,0,0,0,0,Low
T0000956,C24817,210.44,"Google Pay",Mobile,USA,Gaming,0,236,0,"2025-09-22 19:56:00",0,208.57,0,0,0,0,Low
T0000957,C01943,65.07,PayPal,Desktop,USA,Luxury,0,1483,0,"2025-09-02 19:56:00",0,NULL,0,0,0,0,Low
T0000958,C00337,132.27,"Debit Card",Tablet,UK,Luxury,0,282,0,"2026-03-12 19:56:00",0,NULL,0,0,0,0,Low
T0000959,C11520,127.14,PayPal,Mobile,Australia,Groceries,0,1583,0,"2026-04-16 19:56:00",0,NULL,0,0,0,0,Low
T0000960,C05262,352.86,"Credit Card",Tablet,Germany,Gaming,0,186,0,"2025-08-17 19:56:00",0,NULL,0,0,0,0,Low
T0000961,C25010,39.69,"Debit Card",Tablet,UK,Gaming,0,1321,0,"2026-04-23 19:56:00",0,NULL,0,0,0,0,Low
T0000962,C00142,93.97,PayPal,Tablet,Australia,Luxury,0,1219,0,"2026-03-11 19:56:00",0,NULL,0,0,0,0,Low
T0000963,C19313,39.11,PayPal,Tablet,USA,Travel,1,805,1,"2026-01-26 19:56:00",0,NULL,0,0,0,0,Low
T0000964,C13897,36.3,"Credit Card",Desktop,USA,Travel,0,456,0,"2026-01-11 19:56:00",0,NULL,0,0,0,0,Low
T0000965,C03615,502.74,"Google Pay",Desktop,Canada,Luxury,0,1967,1,"2025-08-07 19:56:00",0,NULL,0,0,0,0,Low
T0000966,C01331,7.66,PayPal,Desktop,USA,Travel,1,1320,1,"2026-03-19 19:56:00",0,NULL,0,0,0,0,Low
T0000967,C19674,19.57,"Apple Pay",Mobile,Germany,Fashion,1,1612,1,"2025-11-22 19:56:00",0,NULL,0,0,0,0,Low
T0000968,C28075,33.99,"Credit Card",Tablet,Canada,Luxury,1,1315,0,"2026-03-26 19:56:00",0,NULL,0,0,0,0,Low
T0000969,C16111,125.13,"Credit Card",Desktop,India,Fashion,0,161,0,"2025-05-21 19:56:00",0,NULL,0,0,0,0,Low
T0000970,C12938,204.06,PayPal,Tablet,UK,Fashion,0,280,0,"2025-10-07 19:56:00",0,NULL,0,0,0,0,Low
T0000971,C11097,74.47,PayPal,Mobile,UK,Luxury,1,1720,1,"2026-01-18 19:56:00",0,NULL,0,0,0,0,Low
T0000972,C25100,61.78,"Apple Pay",Tablet,India,Luxury,1,96,1,"2025-07-07 19:56:00",0,NULL,0,0,0,0,Low
T0000973,C19765,42.61,"Apple Pay",Tablet,Canada,Electronics,1,679,0,"2025-10-05 19:56:00",0,NULL,0,0,0,0,Low
T0000974,C04004,338.05,"Credit Card",Desktop,UK,Electronics,1,637,0,"2025-12-23 19:56:00",0,NULL,0,0,0,0,Low
T0000975,C24177,15.33,"Debit Card",Desktop,Australia,Travel,0,303,0,"2026-04-03 19:56:00",0,NULL,0,0,0,0,Low
T0000976,C19812,137.54,"Google Pay",Mobile,Canada,Travel,1,984,1,"2025-05-18 19:56:00",0,NULL,0,0,0,0,Low
T0000977,C25977,68.27,"Apple Pay",Desktop,Australia,Gaming,0,1934,0,"2025-09-04 19:56:00",0,57.92,0,0,0,0,Low
T0000978,C08575,52.65,"Credit Card",Tablet,Germany,Travel,1,100,1,"2025-07-27 19:56:00",0,NULL,0,0,0,0,Low
T0000979,C28840,321.81,"Apple Pay",Desktop,Canada,Travel,1,1585,1,"2026-03-01 19:56:00",0,NULL,0,0,0,0,Low
